start_time,end_time,type,start_x,start_y,end_x,end_y,velocity_x,velocity_y,acceleration_x,acceleration_y,total_distance,duration,orientation,motion_x,motion_y,motion_z,gesture_area,previous_gesture,browsing_mode
1742814813.907089,1742814813.907089,0,77.0,188.0,77.0,188.0,0,0,0,0,0,0,0,0.12359606474637985,-0.561953067779541,-0.8178830742835999,0,0,2
1742814815.778469,1742814815.887126,1,289.6666564941406,313.3333282470703,177.66665649414062,328.6666564941406,-1030.7665173492371,141.11679782683348,-3697.660019832857,554.6485798116444,113.04472988659137,0.10865700244903564,0,0.04838133230805397,-0.4954344928264618,-0.8672968745231628,5,0,2
1742814818.529296,1742814818.654527,1,289.6666564941406,317.6666564941406,160.0,323.3333282470703,-1035.420553577157,45.2497855809495,-2079.123654117692,479.79832949958285,129.79041942734028,0.12523090839385986,0,0.06346515566110611,-0.4893033802509308,-0.8698013424873352,5,1,2
1742814822.580079,1742814822.672745,1,271.3333282470703,337.3333282470703,151.66665649414062,346.3333282470703,-1291.375834738769,97.1229695152308,-4323.5108511159515,1297.0522657624392,120.00463461226579,0.09266602993011475,0,0.045403916388750076,-0.48897093534469604,-0.8711175918579102,5,1,2
1742814824.980754,1742814825.347295,1,232.66665649414062,608.0,274.3333282470703,342.3333282470703,113.67532845556853,-724.7938196332798,13.598338685907315,0.0,268.91428376946675,0.3665410280227661,0,0.011256219819188118,-0.4169260561466217,-0.9088706970214844,7,1,2
1742814826.097702,1742814826.423874,1,201.66665649414062,574.0,264.0,360.0,191.1057497654533,-656.0955685934399,184.29096932614416,-61.429385756372355,222.89335053477808,0.32617199420928955,0,0.04184709116816521,-0.4223291873931885,-0.9054760336875916,7,1,2
1742814827.948173,1742814828.505472,1,301.6666564941406,292.6666564941406,204.66665649414062,560.6666564941406,-174.05381605240856,480.89095569119064,0.0,72.027210949881,285.0140347421509,0.5572988986968994,0,-0.012020839378237724,-0.4108532667160034,-0.9116222262382507,5,1,2
1742814830.499193,1742814830.910958,1,293.6666564941406,344.0,212.66665649414062,536.6666564941406,-196.71409811310266,467.904290971751,-16.1444726022737,0.0,209.00105388402037,0.41176509857177734,0,0.00025897123850882053,-0.413982629776001,-0.9102847576141357,5,1,2
1742814836.1168752,1742814836.3052669,1,229.3333282470703,613.0,252.3333282470703,538.0,122.08591283174697,-398.1062374948271,530.1268568974303,-318.0780555328401,78.44743462982075,0.18839192390441895,0,-0.007532911840826273,-0.3970476984977722,-0.9177670478820801,7,1,2
1742814836.666903,1742814836.892325,1,229.66665649414062,625.3333282470703,261.6666564941406,529.0,141.95596033161695,-427.3465663516796,355.48283327450895,-533.2201817646246,101.5091627940936,0.22542202472686768,0,-0.01121874526143074,-0.3855521082878113,-0.9226178526878357,7,1,2
1742814841.0620918,1742814841.0620918,0,192.3333282470703,621.3333282470703,192.3333282470703,621.3333282470703,0,0,0,0,0,0,0,-0.019185002893209457,-0.41841959953308105,-0.9080511927604675,7,1,2
1742814843.151668,1742814843.368167,1,114.33332824707031,621.0,154.66665649414062,521.3333282470703,186.297911048022,-460.3560766158295,92.98972538114207,-92.99398217790934,107.51847667165003,0.21649909019470215,0,0.005224202293902636,-0.3879232406616211,-0.9216768741607666,6,0,2
1742814843.701771,1742814843.977874,1,114.0,639.6666564941406,178.66665649414062,489.6666564941406,234.2120580971625,-543.2754779545102,144.82808909874484,-434.48095246963186,163.34557374514677,0.27610301971435547,0,0.011930801905691624,-0.3887932598590851,-0.9212477803230286,6,1,2
1742814844.712854,1742814844.712854,0,100.66665649414062,514.0,100.66665649414062,514.0,0,0,0,0,0,0,0,0.03629380837082863,-0.41877105832099915,-0.9073662757873535,3,1,2
1742814846.902581,1742814847.19521,1,138.3333282470703,614.0,233.3333282470703,445.0,324.64314492310825,-577.5230683368978,206.59545363592775,-275.4595540490876,193.87109119205988,0.2926290035247803,0,-0.00013066442625131458,-0.3864777684211731,-0.9222987294197083,7,0,2
1742814850.380721,1742814850.380721,0,172.3333282470703,539.3333282470703,172.3333282470703,539.3333282470703,0,0,0,0,0,0,0,-0.005214776378124952,-0.3721228241920471,-0.9281688332557678,7,1,2
1742814851.064779,1742814851.064779,0,96.66665649414062,509.6666564941406,96.66665649414062,509.6666564941406,0,0,0,0,0,0,0,-0.05393606424331665,-0.36512690782546997,-0.929394006729126,3,0,2
1742814851.197684,1742814851.197684,0,305.0,478.3333282470703,305.0,478.3333282470703,0,0,0,0,0,0,0,-0.04941340908408165,-0.3620762228965759,-0.930837869644165,5,0,2
1742814851.831536,1742814851.831536,0,276.3333282470703,557.6666564941406,276.3333282470703,557.6666564941406,0,0,0,0,0,0,0,-0.05623288452625275,-0.366513192653656,-0.9287119507789612,8,0,2
1742814852.015091,1742814852.015091,0,269.0,517.6666564941406,269.0,517.6666564941406,0,0,0,0,0,0,0,-0.06129998713731766,-0.37887197732925415,-0.9234166741371155,5,0,2
1742814852.0807672,1742814852.0807672,0,123.33332824707031,524.0,123.33332824707031,524.0,0,0,0,0,0,0,0,-0.061431121081113815,-0.37630391120910645,-0.9244574308395386,6,0,2
1742814852.2800388,1742814852.2800388,0,150.66665649414062,580.0,150.66665649414062,580.0,0,0,0,0,0,0,0,-0.07459810376167297,-0.3697267174720764,-0.926141083240509,7,0,2
1742814852.465708,1742814852.465708,0,137.66665649414062,525.0,137.66665649414062,525.0,0,0,0,0,0,0,0,-0.0929679200053215,-0.3666233420372009,-0.9257128238677979,7,0,2
1742814852.630896,1742814852.630896,0,260.0,636.6666564941406,260.0,636.6666564941406,0,0,0,0,0,0,0,-0.09740720689296722,-0.35654449462890625,-0.9291867017745972,7,0,2
1742814852.797666,1742814852.797666,0,289.6666564941406,537.0,289.6666564941406,537.0,0,0,0,0,0,0,0,-0.07869210839271545,-0.3530181646347046,-0.9323013424873352,8,0,2
1742814852.981436,1742814852.981436,0,109.0,622.3333282470703,109.0,622.3333282470703,0,0,0,0,0,0,0,-0.06812338531017303,-0.35276007652282715,-0.9332306981086731,6,0,2
1742814853.1149201,1742814853.1149201,0,248.0,559.3333282470703,248.0,559.3333282470703,0,0,0,0,0,0,0,-0.08182170242071152,-0.35347941517829895,-0.9318570494651794,7,0,2
1742814853.247919,1742814853.247919,0,130.0,533.0,130.0,533.0,0,0,0,0,0,0,0,-0.08109891414642334,-0.35363760590553284,-0.9318602085113525,6,0,2
1742814853.397976,1742814853.397976,0,197.0,575.0,197.0,575.0,0,0,0,0,0,0,0,-0.07255467027425766,-0.3635244369506836,-0.928754985332489,7,0,2
1742814853.831287,1742814853.831287,0,209.66665649414062,620.6666564941406,209.66665649414062,620.6666564941406,0,0,0,0,0,0,0,-0.06660109758377075,-0.3656787872314453,-0.9283551573753357,7,0,2
1742814854.264731,1742814854.264731,0,214.3333282470703,509.3333282470703,214.3333282470703,509.3333282470703,0,0,0,0,0,0,0,-0.048760849982500076,-0.38206812739372253,-0.9228468537330627,4,0,2
1742814854.415947,1742814854.415947,0,121.0,519.0,121.0,519.0,0,0,0,0,0,0,0,-0.05508284270763397,-0.3727315664291382,-0.9263029098510742,6,0,2
1742814854.529842,1742814854.529842,0,214.66665649414062,607.0,214.66665649414062,607.0,0,0,0,0,0,0,0,-0.05565561726689339,-0.37126681208610535,-0.9268567562103271,7,0,2
1742814854.7150068,1742814854.7150068,0,246.3333282470703,527.3333282470703,246.3333282470703,527.3333282470703,0,0,0,0,0,0,0,-0.044850364327430725,-0.3697584271430969,-0.9280447959899902,7,0,2
1742814854.881666,1742814854.881666,0,119.33332824707031,578.6666564941406,119.33332824707031,578.6666564941406,0,0,0,0,0,0,0,-0.047646068036556244,-0.3610672056674957,-0.9313217997550964,6,0,2
1742814855.064318,1742814855.064318,0,262.0,499.0,262.0,499.0,0,0,0,0,0,0,0,-0.061431534588336945,-0.37161529064178467,-0.9263521432876587,4,0,2
1742814855.806696,1742814855.8711119,1,238.66665649414062,552.6666564941406,238.66665649414062,552.6666564941406,0.0,0.0,0.0,0.0,0.0,0.06441593170166016,0,-0.050471942871809006,-0.36389365792274475,-0.930072009563446,7,0,2
1742814855.964916,1742814855.964916,0,93.66665649414062,567.3333282470703,93.66665649414062,567.3333282470703,0,0,0,0,0,0,0,-0.053089115768671036,-0.3629249036312103,-0.9303048253059387,6,1,2
1742814856.081882,1742814856.081882,0,238.0,553.0,238.0,553.0,0,0,0,0,0,0,0,-0.04870468005537987,-0.3612925410270691,-0.9311796426773071,7,0,2
1742814856.181711,1742814856.181711,0,82.33332824707031,575.6666564941406,82.33332824707031,575.6666564941406,0,0,0,0,0,0,0,-0.046628594398498535,-0.3624008893966675,-0.9308551549911499,6,0,2
1742814858.2154322,1742814858.2154322,0,321.6666564941406,694.0,321.6666564941406,694.0,0,0,0,0,0,0,0,-0.08486036956310272,-0.3492426872253418,-0.9331818222999573,8,0,2
1742814860.1218119,1742814860.447637,1,54.33332824707031,463.0,205.3333282470703,453.0,463.4389968162071,-30.69132429246405,122.81273285003117,0.0,151.33076356114773,0.3258249759674072,0,0.07774554938077927,-0.4195301830768585,-0.9044058918952942,3,0,2
1742814862.438942,1742814862.798315,1,227.3333282470703,615.0,271.0,447.6666564941406,121.50790542154287,-465.6256879760104,56.226499608730556,-56.226499608730556,172.93705811892383,0.3593730926513672,0,-0.0018602377967908978,-0.3853389322757721,-0.9227732419967651,7,1,2
1742814864.706057,1742814865.250072,1,191.0,615.6666564941406,291.3333282470703,440.6666564941406,184.4311628128144,-321.68227702727427,9.17587606902126,0.0,201.72202843798283,0.5440150499343872,0,0.0052308812737464905,-0.3802450895309448,-0.9248709678649902,7,1,2
1742814866.973362,1742814867.3899689,1,170.3333282470703,616.0,275.0,448.3333282470703,251.23597576137712,-402.4576226131003,47.78164809436845,-47.783835398012044,197.65430678975906,0.4166070222854614,0,0.01009376160800457,-0.37500911951065063,-0.9269661903381348,7,1,2
1742814870.123859,1742814870.4681602,1,207.3333282470703,604.6666564941406,268.0,454.0,176.20243431389588,-437.60158382054465,0.0,-28.9646961541056,162.42193953004343,0.3443009853363037,0,0.011984746903181076,-0.3806686997413635,-0.924633800983429,7,1,2
