start_time,end_time,type,start_x,start_y,end_x,end_y,velocity_x,velocity_y,acceleration_x,acceleration_y,total_distance,duration,orientation,motion_x,motion_y,motion_z,gesture_area,previous_gesture,browsing_mode
1743070746.494956,1743070746.694915,1,280.6666564941406,553.6666564941406,277.6666564941406,678.3333282470703,-15.003072652675783,623.4610445588294,0.0,108.52753126658833,124.70276278396047,0.19995903968811035,0,-0.027906928211450577,-0.14703519642353058,-0.9887375235557556,8,1,1
1743070746.9787831,1743070747.261306,1,263.0,512.0,266.3333282470703,637.0,11.798429941244105,442.44179790926063,274.1896381545432,411.2860261634942,125.04443641043258,0.2825230360031128,0,-0.05116819962859154,-0.16843466460704803,-0.9843838810920715,4,1,1
1743070747.83234,1743070747.83234,0,265.0,510.6666564941406,265.0,510.6666564941406,0,0,0,0,0,0,0,-0.08789470791816711,-0.20036621391773224,-0.9757704138755798,4,1,1
1743070752.105689,1743070752.1645641,1,289.6666564941406,628.0,304.6666564941406,473.0,254.77722276104066,-2632.6979685307533,4867.609678323204,-23040.024095651792,155.72411502397438,0.05887496471405029,0,-0.08027622103691101,-0.146061971783638,-0.9860129952430725,8,0,1
1743070756.798192,1743070756.879832,1,296.6666564941406,645.6666564941406,305.0,469.6666564941406,102.07426487122652,-2155.8058424813753,5547.5215397064685,-47616.230076166394,176.19717538594836,0.08164000511169434,0,-0.09559322893619537,-0.2028460055589676,-0.9745334386825562,8,1,1
1743070760.1056628,1743070760.1056628,0,357.0,394.0,357.0,394.0,0,0,0,0,0,0,0,-0.08009415119886398,-0.17044010758399963,-0.9821074604988098,5,1,1
1743070762.949401,1743070763.0039148,1,275.6666564941406,595.6666564941406,310.6666564941406,440.3333282470703,642.0377173646829,-2849.424442811658,7730.724846143635,-24296.563802165714,159.2276447866767,0.05451393127441406,0,-0.07760989665985107,-0.20120783150196075,-0.9764692187309265,8,0,1
1743070764.4822059,1743070764.4822059,0,365.3333282470703,482.6666564941406,365.3333282470703,482.6666564941406,0,0,0,0,0,0,0,-0.08636350184679031,-0.15798233449459076,-0.983657956123352,5,1,1
1743070765.560705,1743070765.886159,1,281.0,596.3333282470703,322.0,472.6666564941406,125.97786606087823,-379.98203439719924,0.0,-123.97480911212442,130.28601499181275,0.3254539966583252,0,-0.08566907048225403,-0.19226396083831787,-0.9775967597961426,8,0,1
1743070766.245533,1743070766.660696,1,282.6666564941406,600.3333282470703,303.3333282470703,519.0,49.779652217857716,-195.9069579399536,6.8208750857462315,0.0,83.91794566771179,0.4151630401611328,0,-0.0863751769065857,-0.19834937155246735,-0.9763180017471313,8,1,1
1743070767.0361872,1743070767.469675,1,295.0,609.6666564941406,317.6666564941406,493.3333282470703,52.28901868901869,-268.3658075658076,0.0,-92.60530533315493,118.52097104590383,0.4334878921508789,0,-0.08676367253065109,-0.20691657066345215,-0.974503755569458,8,1,1
1743070768.165874,1743070768.165874,0,351.3333282470703,363.0,351.3333282470703,363.0,0,0,0,0,0,0,0,-0.06700816750526428,-0.1993371993303299,-0.9776372313499451,5,1,1
1743070772.2744179,1743070773.781658,2,265.6666564941406,596.0,265.6666564941406,596.0,0,0,0,0,0,1.5072400569915771,0,-0.11129657924175262,-0.19568365812301636,-0.9743310213088989,7,0,1
1743070773.656995,1743070773.656995,0,347.3333282470703,415.0,347.3333282470703,415.0,0,0,0,0,0,0,0,-0.08585423231124878,-0.14841702580451965,-0.9851910471916199,5,2,1
1743070775.366585,1743070775.366585,0,289.0,506.3333282470703,289.0,506.3333282470703,0,0,0,0,0,0,0,-0.11898811906576157,-0.19339264929294586,-0.9738793969154358,5,0,1
1743070776.333788,1743070776.333788,0,270.3333282470703,398.0,270.3333282470703,398.0,0,0,0,0,0,0,0,-0.07582823932170868,-0.23653164505958557,-0.9686603546142578,5,0,1
1743070777.083622,1743070777.083622,0,278.6666564941406,428.0,278.6666564941406,428.0,0,0,0,0,0,0,0,-0.0922064557671547,-0.22047051787376404,-0.9710255861282349,5,0,1
1743070778.671331,1743070779.131489,1,276.0,598.6666564941406,309.0,422.0,71.71449955117569,-383.92608660171993,1265.4983450300824,-2312.804771587917,179.72230667565637,0.46015799045562744,0,-0.0996074229478836,-0.20677034556865692,-0.973305881023407,8,0,1
1743070783.05569,1743070783.405386,1,271.3333282470703,604.6666564941406,321.0,400.3333282470703,142.02817012799213,-584.3171624517379,1090.6917778140703,-1549.931665845276,210.28287451796507,0.34969592094421387,0,-0.07916861027479172,-0.20715785026550293,-0.9750989675521851,8,1,1
1743070788.910684,1743070789.3449569,1,270.0,603.0,334.6666564941406,414.0,148.90784326750932,-435.2101052280215,3946.2168149467193,-6820.622398852231,199.7567932815582,0.43427300453186035,0,-0.05940702557563782,-0.19049756228923798,-0.9798884987831116,8,1,1
1743070797.07873,1743070797.618161,1,274.3333282470703,619.6666564941406,351.3333282470703,414.0,142.7430077954509,-381.265937028668,830.5557537926231,-1283.5882073409539,219.6082275177295,0.5394309759140015,0,-0.04546300321817398,-0.19155840575695038,-0.9804276823997498,8,1,1
1743070803.563923,1743070803.966154,1,278.3333282470703,634.6666564941406,335.0,437.6666564941406,140.88092377416825,-489.76834398389167,2407.9112578079325,-5651.218278980344,204.98807693998762,0.40223097801208496,0,-0.06799406558275223,-0.16113263368606567,-0.9845877885818481,8,1,1
1743070806.480458,1743070806.5642529,1,241.3333282470703,528.6666564941406,333.0,540.6666564941406,1093.9402694178452,143.2067182322957,8975.205153841576,1940.5893997983555,92.4487896635719,0.08379495143890381,0,-0.0717482641339302,-0.16801717877388,-0.9831695556640625,7,1,1
1743070807.330997,1743070807.431098,1,284.6666564941406,619.6666564941406,305.3333282470703,465.0,206.458206900494,-1545.106098786721,5217.7792105346225,-12241.724069745782,156.04129566374357,0.10010099411010742,0,-0.06918289512395859,-0.16826772689819336,-0.9833105802536011,8,1,1
1743070807.731307,1743070807.8974519,1,272.3333282470703,564.6666564941406,297.3333282470703,479.0,150.47100396419665,-515.6139123571724,652.7941951328185,-1175.0259653444034,89.23999123086625,0.1661449670791626,0,-0.07444213330745697,-0.16461226344108582,-0.983545184135437,8,1,1
