start_time,end_time,type,start_x,start_y,end_x,end_y,velocity_x,velocity_y,acceleration_x,acceleration_y,total_distance,duration,orientation,motion_x,motion_y,motion_z,gesture_area,previous_gesture,browsing_mode
1742597528.073827,1742597528.246297,1,230.0,601.0,295.0,411.3333282470703,376.8771958199675,-1099.708359857698,2550.828027778506,-2782.7176247673465,200.4955021286851,0.17246997356414795,0,0.03853224962949753,-0.49787017703056335,-0.8663951754570007,7,-1,1
1742597530.7577028,1742597530.916709,1,248.0,615.6666564941406,303.6666564941406,413.0,350.09154778050424,-1274.5849656517767,1910.9983848754748,-4586.39612370114,210.17266782279432,0.1590059995651245,0,0.011937123723328114,-0.511028528213501,-0.8594808578491211,7,1,1
1742597536.03652,1742597536.03652,0,357.0,500.0,357.0,500.0,0,0,0,0,0,0,0,-0.02919016219675541,-0.4994581937789917,-0.8658460974693298,5,1,1
1742597540.209229,1742597540.55156,1,274.3333282470703,604.3333282470703,303.6666564941406,470.0,85.6870216434207,-392.4076636645923,58.66720230785568,0.0,137.49868080816452,0.34233105182647705,0,0.019409624859690666,-0.5143080353736877,-0.8573858737945557,8,0,1
1742597541.876931,1742597542.251885,1,247.3333282470703,596.3333282470703,278.3333282470703,457.6666564941406,82.67678532993062,-369.8230533204169,107.26449013791608,0.0,142.08956983197166,0.37495410442352295,0,-0.028192751109600067,-0.5186767578125,-0.8545054793357849,7,1,1
1742597545.2106252,1742597546.2106318,1,266.6666564941406,602.6666564941406,309.3333282470703,450.6666564941406,42.66637675167899,-151.99894905816967,0.0,-4.992903268428869,157.87477594116245,1.000006914138794,0,-0.01268080249428749,-0.5176962018013,-0.8554705381393433,7,1,1
1742597546.627229,1742597547.060763,1,238.66665649414062,585.0,271.0,485.3333282470703,74.58086691210579,-229.893539473601,0.0,-46.16682293564625,104.7802011859785,0.43353402614593506,0,-0.008317196741700172,-0.5105807185173035,-0.8597896099090576,7,1,1
1742597549.10655,1742597549.10655,0,367.0,398.3333282470703,367.0,398.3333282470703,0,0,0,0,0,0,0,0.015570997260510921,-0.5203529000282288,-0.8538093566894531,5,1,1
1742597552.04569,1742597552.345385,1,224.3333282470703,599.3333282470703,291.0,442.6666564941406,222.44838394541978,-522.7536793602607,0.0,-66.21213664631195,170.2612438599962,0.2996950149536133,0,0.009318321943283081,-0.5273603200912476,-0.8495906591415405,7,0,1
1742597555.462364,1742597555.912569,1,227.66665649414062,615.3333282470703,315.3333282470703,431.0,194.7260796368368,-409.44301452578696,44.45134941822824,-88.89862931806242,204.1181550937547,0.45020508766174316,0,-0.003233065130189061,-0.5132029056549072,-0.858261227607727,7,1,1
1742597559.1139622,1742597559.5468102,1,222.66665649414062,585.0,307.0,434.3333282470703,194.8336322415472,-348.08219021138024,0.0,-46.15706743245093,172.66313678368738,0.4328479766845703,0,-0.014614650048315525,-0.5316489934921265,-0.846838653087616,7,1,1
1742597571.677497,1742597576.3598108,2,282.0,624.3333282470703,282.0,624.3333282470703,0,0,0,0,0,4.682314038276672,0,-0.18468177318572998,-0.8018929362297058,-0.5682079195976257,8,1,1
1742597582.312947,1742597590.3964982,2,287.3333282470703,632.3333282470703,287.3333282470703,632.3333282470703,0,0,0,0,0,8.083551049232483,0,-0.03771238029003143,-0.5975996255874634,-0.8009072542190552,8,2,1
1742597584.912016,1742597584.912016,0,358.0,497.0,358.0,497.0,0,0,0,0,0,0,0,-0.01146148331463337,-0.5867599844932556,-0.8096797466278076,5,2,1
1742597586.818048,1742597587.151557,1,281.6666564941406,613.6666564941406,322.6666564941406,476.0,122.93522480801923,-412.78247230915946,0.0,-60.288369515929276,143.64229290245862,0.3335089683532715,0,-0.009180279448628426,-0.5985274910926819,-0.8010497093200684,8,0,1
1742597587.952946,1742597588.318577,1,257.3333282470703,616.3333282470703,302.6666564941406,499.6666564941406,123.9865203238461,-319.0830064268425,109.310750726834,-109.310750726834,125.16478317746756,0.365631103515625,0,0.003221390303224325,-0.5833494663238525,-0.8122149109840393,7,1,1
1742597590.402015,1742597591.385315,1,274.0,618.0,298.6666564941406,525.0,25.085586525967454,-94.57948009569719,40.80607430425004,0.0,96.2156117405067,0.983299970626831,0,-0.004812764935195446,-0.572611927986145,-0.8198124766349792,8,1,1
1742597593.329548,1742597593.329548,0,357.3333282470703,367.6666564941406,357.3333282470703,367.6666564941406,0,0,0,0,0,0,0,0.037036340683698654,-0.6209830045700073,-0.7829485535621643,5,1,1
1742597598.153387,1742597598.319988,1,252.66665649414062,612.3333282470703,333.0,461.0,482.1898649852492,-908.3575254140994,3609.346594815178,-4571.835348482003,171.33365786431435,0.1666010618209839,0,-0.016235418617725372,-0.5611509084701538,-0.8275542259216309,7,0,1
1742597601.6040812,1742597601.696416,1,271.3333282470703,596.0,308.6666564941406,466.3333282470703,404.3248390703391,-1404.307053534772,3874.6017414014814,-8394.97043970321,134.93414379424325,0.09233498573303223,0,-0.01424875296652317,-0.5581873059272766,-0.8295925855636597,8,1,1
1742597607.084218,1742597610.1996932,2,287.3333282470703,623.3333282470703,287.3333282470703,623.3333282470703,0,0,0,0,0,3.115475058555603,0,-0.03970067948102951,-0.5359703302383423,-0.843302845954895,8,1,1
1742597612.750639,1742597617.316104,2,84.0,621.6666564941406,84.0,621.6666564941406,0,0,0,0,0,4.565464973449707,0,0.18926846981048584,-0.2925786077976227,-0.9373233914375305,6,2,1
