start_time,end_time,type,start_x,start_y,end_x,end_y,velocity_x,velocity_y,acceleration_x,acceleration_y,total_distance,duration,orientation,motion_x,motion_y,motion_z,gesture_area,previous_gesture,browsing_mode
1742859178.82094,1742859178.82094,0,61.666656494140625,475.6666564941406,61.666656494140625,475.6666564941406,0,0,0,0,0,0,0,-0.9401059150695801,0.029797013849020004,-0.3395780920982361,3,1,1
1742859181.9350672,1742859182.00759,1,209.3333282470703,492.3333282470703,238.66665649414062,403.3333282470703,404.4693285467489,-1227.1969255400113,4747.0050822837275,-9214.791113439454,93.70935997033793,0.07252299785614014,0,-0.9615017771720886,0.007067808881402016,-0.2747081220149994,4,0,1
1742859182.851162,1742859182.932893,1,209.0,480.3333282470703,255.66665649414062,381.6666564941406,570.9780895844576,-1207.2111433613861,10419.968993881103,-16870.429775714852,109.14618153257808,0.08173108100891113,0,-0.9606726765632629,0.006454733666032553,-0.2776086628437042,4,1,1
1742859191.537307,1742859191.593293,1,191.3333282470703,462.0,212.66665649414062,387.3333282470703,381.0480449020961,-1333.6685659776342,5774.495421465289,-13353.544411046765,77.6545089789189,0.05598592758178711,0,-0.9599191546440125,0.0002893046475946903,-0.28027698397636414,4,1,1
1742859207.392344,1742859207.392344,0,274.0,267.6666564941406,274.0,267.6666564941406,0,0,0,0,0,0,0,-0.9765269160270691,-0.0437275692820549,-0.21091078221797943,5,1,1
1742859207.591836,1742859207.591836,0,273.3333282470703,268.0,273.3333282470703,268.0,0,0,0,0,0,0,0,-0.9760887622833252,-0.04412730410695076,-0.2128465473651886,5,0,1
1742859294.521481,1742859303.571288,2,323.0,220.66665649414062,323.0,220.66665649414062,0,0,0,0,0,9.049806952476501,0,-0.9650708436965942,-0.03370816260576248,-0.2598119080066681,2,0,1
1742859355.89468,1742859355.977025,1,277.6666564941406,470.6666564941406,342.3333282470703,376.3333282470703,785.3137992935318,-1145.5864728704614,22550.609777069007,-20702.20995904126,114.37025510931882,0.08234500885009766,0,-0.9080978631973267,-0.01768035814166069,-0.4183846116065979,5,2,1
1742859388.875885,1742859388.97523,1,301.6666564941406,494.3333282470703,326.0,338.3333282470703,244.9378544361061,-1570.285862394194,6648.564199804276,-19139.80910395287,157.88638828655922,0.09934496879577637,0,-0.8988218903541565,-0.01982814073562622,-0.4378654658794403,5,1,1
1742859411.42764,1742859411.510191,1,258.6666564941406,534.0,307.3333282470703,419.3333282470703,589.5345941012696,-1389.0403299407355,20967.790909789328,-31599.344579194694,124.56681159282165,0.0825510025024414,0,-0.8783107399940491,-0.026798048987984657,-0.4773385226726532,7,1,1
1742859419.994893,1742859420.0671659,1,301.0,425.3333282470703,319.3333282470703,332.0,253.6676794167615,-1291.3993831131345,4734.97452235702,-13369.3278278461,95.11688118462568,0.07227301597595215,0,-0.8776373267173767,-0.025713536888360977,-0.4786352217197418,5,1,1
1742859458.241683,1742859458.349019,1,268.0,500.0,312.0,354.0,409.9275344291426,-1360.2140915148823,8359.656744308897,-17276.62393823839,152.48606493709516,0.10733604431152344,0,-0.8961392045021057,-0.02716020867228508,-0.442941278219223,5,1,1
1742859463.440971,1742859463.540779,1,251.3333282470703,391.3333282470703,344.3333282470703,397.3333282470703,931.7892433562257,60.11543505524037,11119.713750334628,202.17358476167564,93.1933474020544,0.0998079776763916,0,-0.878074586391449,-0.028646528720855713,-0.4776657223701477,4,1,1
1742859467.069082,1742859467.3515081,1,257.0,503.3333282470703,289.0,404.6666564941406,113.30401606307043,-349.35406753698885,354.21581374608405,-566.7446534071877,103.72613997831199,0.28242599964141846,0,-0.8773897290229797,-0.028599465265870094,-0.47892531752586365,4,1,1
1742859468.6667252,1742859468.916394,1,248.66665649414062,505.6666564941406,282.3333282470703,411.0,134.84524595643092,-379.1687123843629,159.9892350007577,-79.99644841790192,100.47497518635738,0.24966895580291748,0,-0.8765717148780823,-0.02826794423162937,-0.480440616607666,4,1,1
1742859473.240037,1742859473.240037,0,328.0,475.6666564941406,328.0,475.6666564941406,0,0,0,0,0,0,0,-0.8811162114143372,-0.027076050639152527,-0.47212404012680054,5,1,1
1742859479.1998901,1742859479.265736,1,272.3333282470703,526.3333282470703,299.6666564941406,436.0,415.11013911318065,-1371.8885646213673,11152.55083055998,-33767.44084323936,94.37807491814527,0.06584596633911133,0,-0.5435255765914917,-0.6668451428413391,0.5098016262054443,8,0,1
